is_checked	word_display	freq_info	freq_rank	stem	pos	pos_detail	ipa	oxford3000	gsl	ccss_tier	cse_level	cefr	freq_grade	meaning_ko	definition_en	etymology	morpheme	word_formation	kr_curriculum	grade_range	textbook_included	curriculum_included	us_grade	atos	lexile	ngsl	gse	eiken_level	eiken_grade	hypernym	hyponym	synonym	antonym	collocation	word_family	register	domain	topic	regional_variant	era	learning_objective	prerequisite	error_pattern	teaching_method	sentence_1	sentence_2	sentence_3	pos_consistency	cefr_consistency	meaning_consistency	educational_value	analysis_date	system_version	status	quality_grade	validation_result	api_number
☐	Disembark	-	4299	disembark	V	VI	/ˌdɪsɪmˈbɑːk/	4th-1000	4th-1000	Tier-3	Level-5	C1	저빈도	하선하다	to leave vehicle	prefix dis- + embark	disembark	compound	고등	고2-고3	미포함	미포함	4	4.0	800L-1000L	Yes	30	1급	고급	exit	-	exit, leave	embark	disembark ship	disembark	neutral	action	disembarking	Global	current	여행 표현	확장 동사	-	여행 교육	Disembark carefully.	She disembarked slowly.	I disembarked at port.	TRUE	TRUE	TRUE	6	2026-01-18	3.0	완료	A	LLM	4298
☐	Land	-	4300	land	V	VI	/lænd/	1st-1000	1st-1000	Tier-1	Level-2	A2	최고빈도	착륙하다	to come to ground	from Old English land	land	simple	초등	초3-초5	포함	포함	3	2.5	200L-400L	Yes	46	4급	초급	arrive	-	arrive, touch down	take off	land safely	land	neutral	action	landing	Global	current	비행 표현	필수 동사	-	여행 교육	Land the plane.	The plane landed.	I landed in Tokyo.	TRUE	TRUE	TRUE	9	2026-01-18	3.3	완료	A++	LLM	4299
☐	Park	-	4301	park	V	VT	/pɑːk/	2nd-1000	2nd-1000	Tier-2	Level-2	A2	고빈도	주차하다	to stop and leave vehicle	from Old French parc	park	simple	초등	초3-초5	포함	포함	3	2.5	200L-400L	Yes	44	4급	초급	stop	-	stop, leave	drive	park car	park	neutral	action	parking	Global	current	교통 표현	기본 동사	-	교통 교육	Park here.	She parked nearby.	I parked the car.	TRUE	TRUE	TRUE	9	2026-01-18	3.3	완료	A++	LLM	4300
☐	Reschedule	-	4309	reschedule	V	VT	/riːˈʃedjuːl/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	일정변경하다	to arrange new time	prefix re- + schedule	reschedule	compound	중등	중3-고1	포함	포함	4	3.5	600L-800L	Yes	36	2급	중급	postpone	-	postpone, defer	-	reschedule meeting	reschedule	neutral	action	rescheduling	Global	current	시간 표현	기본 동사	-	비즈니스 교육	Reschedule for Monday.	She rescheduled the call.	I need to reschedule.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4308
☐	Attain	-	4322	attain	V	VT	/əˈteɪn/	3rd-1000	3rd-1000	Tier-2	Level-5	C1	중빈도	달성하다	to reach or achieve	from Latin attingere	attain	simple	고등	고2-고3	포함	포함	3	4.0	800L-1000L	Yes	36	1급	고급	achieve	-	achieve, reach	lose	attain goal	attain	neutral	action	attaining	Global	current	성취 표현	확장 동사	-	인생 교육	Attain your goals.	She attained success.	I will attain it.	TRUE	TRUE	TRUE	6	2026-01-18	3.0	완료	A	LLM	4321
☐	Give up	-	4332	give up	V	VI	/ɡɪv ʌp/	1st-1000	1st-1000	Tier-1	Level-2	A2	최고빈도	포기하다	to stop trying	phrasal verb	give up	compound	초등	초3-초5	포함	포함	3	2.5	200L-400L	Yes	46	4급	초급	abandon	-	abandon, quit	persist	give up hope	give up	neutral	action	giving up	Global	current	포기 표현	필수 동사	-	인생 교육	Never give up.	She gave up trying.	I won't give up.	TRUE	TRUE	TRUE	9	2026-01-18	3.3	완료	A++	LLM	4331
☐	Persevere	-	4335	persevere	V	VI	/ˌpɜːsɪˈvɪə/	3rd-1000	3rd-1000	Tier-2	Level-5	C1	중빈도	인내하다	to continue despite difficulties	from Latin perseverare	persevere	simple	고등	고2-고3	포함	포함	4	4.0	800L-1000L	Yes	34	1급	고급	persist	-	persist, endure	quit	persevere through	persevere	neutral	action	persevering	Global	current	인내 표현	확장 동사	-	인생 교육	Persevere and succeed.	She persevered.	I will persevere.	TRUE	TRUE	TRUE	6	2026-01-18	3.0	완료	A	LLM	4334
☐	Tolerate	-	4337	tolerate	V	VT	/ˈtɒləreɪt/	2nd-1000	2nd-1000	Tier-2	Level-4	B2	고빈도	참다	to accept patiently	from Latin tolerare	tolerate	simple	중등	중3-고1	포함	포함	4	3.5	600L-800L	Yes	38	2급	중급	bear	-	bear, endure	reject	tolerate noise	tolerate	neutral	action	tolerating	Global	current	인내 표현	기본 동사	-	사회 교육	Tolerate differences.	She tolerated it.	I won't tolerate.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4336
☐	Bear	-	4338	bear	V	VT	/beə/	1st-1000	1st-1000	Tier-1	Level-3	B1	최고빈도	견디다	to endure	from Old English beran	bear	simple	중등	중1-중2	포함	포함	3	3.0	400L-600L	Yes	44	3급	초급	endure	-	endure, tolerate	-	bear pain	bear	neutral	action	bearing	Global	current	인내 표현	필수 동사	-	인생 교육	Bear the burden.	She bore it bravely.	I can't bear it.	TRUE	TRUE	TRUE	8	2026-01-18	3.2	완료	A+	LLM	4337
☐	Prosper	-	4343	prosper	V	VI	/ˈprɒspə/	3rd-1000	3rd-1000	Tier-2	Level-5	C1	중빈도	번영하다	to be successful	from Latin prosperare	prosper	simple	고등	고2-고3	포함	포함	3	4.0	800L-1000L	Yes	36	1급	고급	thrive	-	thrive, succeed	fail	prosper financially	prosper	neutral	state	prospering	Global	current	성공 표현	확장 동사	-	경제 교육	Prosper and grow.	The company prospered.	I want to prosper.	TRUE	TRUE	TRUE	6	2026-01-18	3.0	완료	A	LLM	4342
☐	Endeavor	-	4348	endeavor	V	VI	/ɪnˈdevə/	3rd-1000	3rd-1000	Tier-2	Level-5	C1	중빈도	노력하다	to try hard	from Old French endeverer	endeavor	simple	고등	고2-고3	포함	포함	4	4.0	800L-1000L	Yes	34	1급	고급	try	-	try, strive	quit	endeavor to improve	endeavor	neutral	action	endeavoring	Global	current	노력 표현	확장 동사	-	인생 교육	Endeavor to succeed.	She endeavored greatly.	I will endeavor.	TRUE	TRUE	TRUE	6	2026-01-18	3.0	완료	A	LLM	4347
☐	Troubleshoot	-	4360	troubleshoot	V	VT	/ˈtrʌblʃuːt/	4th-1000	4th-1000	Tier-3	Level-5	C1	저빈도	문제해결하다	to identify problems	compound word	troubleshoot	compound	고등	고2-고3	미포함	미포함	4	4.0	800L-1000L	Yes	32	1급	고급	debug	-	debug, fix	-	troubleshoot issue	troubleshoot	neutral	action	troubleshooting	Global	current	기술 표현	확장 동사	-	기술 교육	Troubleshoot the error.	She troubleshot it.	I need to troubleshoot.	TRUE	TRUE	TRUE	6	2026-01-18	3.0	완료	A	LLM	4359
☐	Refine	-	4364	refine	V	VT	/rɪˈfaɪn/	3rd-1000	3rd-1000	Tier-2	Level-5	C1	중빈도	정제하다	to improve by making changes	from Old French refiner	refine	simple	고등	고2-고3	포함	포함	3	4.0	800L-1000L	Yes	36	1급	고급	improve	-	improve, polish	-	refine skills	refine	neutral	action	refining	Global	current	개선 표현	확장 동사	-	비즈니스 교육	Refine the process.	She refined her technique.	I need to refine.	TRUE	TRUE	TRUE	6	2026-01-18	3.0	완료	A	LLM	4363
☐	Perfect	-	4365	perfect	V	VT	/pəˈfekt/	2nd-1000	2nd-1000	Tier-2	Level-4	B2	고빈도	완벽하게하다	to make perfect	from Latin perfectus	perfect	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	40	2급	중급	improve	-	improve, refine	spoil	perfect technique	perfect	neutral	action	perfecting	Global	current	완성 표현	기본 동사	-	예술 교육	Perfect your craft.	She perfected the recipe.	I want to perfect.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4364
☐	Alter	-	4369	alter	V	VT	/ˈɔːltə/	2nd-1000	2nd-1000	Tier-2	Level-4	B2	고빈도	바꾸다	to make different	from Latin alterare	alter	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	40	2급	중급	change	-	change, modify	maintain	alter plan	alter	neutral	action	altering	Global	current	변경 표현	기본 동사	-	비즈니스 교육	Alter the design.	She altered the dress.	I will alter.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4368
☐	Mature	-	4376	mature	V	VI	/məˈtʃʊə/	2nd-1000	2nd-1000	Tier-2	Level-4	B2	고빈도	성숙하다	to become fully developed	from Latin maturus	mature	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	38	2급	중급	develop	-	develop, grow	regress	mature over time	mature	neutral	process	maturing	Global	current	성장 표현	기본 동사	-	심리 교육	Mature gracefully.	She matured quickly.	I have matured.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4375
☐	Age	-	4377	age	V	VI	/eɪdʒ/	1st-1000	1st-1000	Tier-1	Level-3	B1	최고빈도	나이들다	to grow older	from Old French aage	age	simple	중등	중1-중2	포함	포함	3	3.0	400L-600L	Yes	44	3급	초급	mature	-	mature, develop	rejuvenate	age well	age	neutral	process	aging	Global	current	노화 표현	필수 동사	-	건강 교육	Age gracefully.	She aged beautifully.	I am aging well.	TRUE	TRUE	TRUE	8	2026-01-18	3.2	완료	A+	LLM	4376
☐	Shorten	-	4381	shorten	V	VT	/ˈʃɔːtən/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	줄이다	to make shorter	from short + -en	shorten	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	38	2급	중급	reduce	-	reduce, cut	extend	shorten text	shorten	neutral	action	shortening	Global	current	축소 표현	기본 동사	-	일상 교육	Shorten the URL.	She shortened it.	I need to shorten.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4380
☐	Lengthen	-	4382	lengthen	V	VT	/ˈleŋθən/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	길게하다	to make longer	from length + -en	lengthen	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	36	2급	중급	extend	-	extend, prolong	shorten	lengthen skirt	lengthen	neutral	action	lengthening	Global	current	연장 표현	기본 동사	-	일상 교육	Lengthen the deadline.	She lengthened it.	I need to lengthen.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4381
☐	Widen	-	4383	widen	V	VT	/ˈwaɪdən/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	넓히다	to make wider	from wide + -en	widen	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	36	2급	중급	expand	-	expand, broaden	narrow	widen road	widen	neutral	action	widening	Global	current	확대 표현	기본 동사	-	건설 교육	Widen your perspective.	She widened it.	I want to widen.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4382
☐	Narrow	-	4384	narrow	V	VT	/ˈnærəʊ/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	고빈도	좁히다	to make narrower	from Old English nearu	narrow	simple	중등	중1-중2	포함	포함	3	3.0	400L-600L	Yes	40	3급	초급	reduce	-	reduce, limit	widen	narrow options	narrow	neutral	action	narrowing	Global	current	축소 표현	기본 동사	-	비즈니스 교육	Narrow the search.	She narrowed it down.	I need to narrow.	TRUE	TRUE	TRUE	8	2026-01-18	3.2	완료	A+	LLM	4383
☐	Broaden	-	4385	broaden	V	VT	/ˈbrɔːdən/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	넓히다	to make broader	from broad + -en	broaden	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	38	2급	중급	expand	-	expand, widen	narrow	broaden horizons	broaden	neutral	action	broadening	Global	current	확대 표현	기본 동사	-	교육 표현	Broaden your mind.	She broadened her view.	I want to broaden.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4384
☐	Deepen	-	4386	deepen	V	VT	/ˈdiːpən/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	깊게하다	to make deeper	from deep + -en	deepen	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	36	2급	중급	intensify	-	intensify, strengthen	shallow	deepen understanding	deepen	neutral	action	deepening	Global	current	심화 표현	기본 동사	-	교육 표현	Deepen knowledge.	She deepened her study.	I want to deepen.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4385
☐	Strengthen	-	4387	strengthen	V	VT	/ˈstreŋθən/	2nd-1000	2nd-1000	Tier-2	Level-4	B2	고빈도	강화하다	to make stronger	from strength + -en	strengthen	simple	중등	중3-고1	포함	포함	4	3.5	600L-800L	Yes	40	2급	중급	reinforce	-	reinforce, enhance	weaken	strengthen bond	strengthen	neutral	action	strengthening	Global	current	강화 표현	기본 동사	-	건강 교육	Strengthen the team.	She strengthened ties.	I want to strengthen.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4386
☐	Weaken	-	4388	weaken	V	VT	/ˈwiːkən/	2nd-1000	2nd-1000	Tier-2	Level-4	B2	고빈도	약화시키다	to make weaker	from weak + -en	weaken	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	38	2급	중급	diminish	-	diminish, undermine	strengthen	weaken resolve	weaken	neutral	action	weakening	Global	current	약화 표현	기본 동사	-	건강 교육	Weaken the opponent.	It weakened his argument.	I won't weaken.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4387
☐	Soften	-	4389	soften	V	VT	/ˈsɒfən/	2nd-1000	2nd-1000	Tier-2	Level-4	B2	고빈도	부드럽게하다	to make softer	from soft + -en	soften	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	38	2급	중급	relax	-	relax, ease	harden	soften tone	soften	neutral	action	softening	Global	current	완화 표현	기본 동사	-	요리 교육	Soften the butter.	She softened her approach.	I need to soften.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4388
☐	Harden	-	4390	harden	V	VT	/ˈhɑːdən/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	단단하게하다	to make harder	from hard + -en	harden	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	36	2급	중급	strengthen	-	strengthen, toughen	soften	harden resolve	harden	neutral	action	hardening	Global	current	강화 표현	기본 동사	-	과학 교육	Harden the steel.	The glue hardened.	I hardened my stance.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4389
☐	Steam	-	4397	steam	V	VI	/stiːm/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	중빈도	김이나다	to produce steam	from Old English steam	steam	simple	중등	중1-중2	포함	포함	3	3.5	400L-600L	Yes	45	2급	중급	boil	-	boil, simmer	-	steam up	steam	neutral	action	steaming	Global	current	요리 표현	기본 동사	-	요리	Steam the vegetables.	The pot steamed.	I steamed ahead.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4396
☐	Vacuum	-	4408	vacuum	V	VT	/ˈvækjuːm/	3rd-1000	3rd-1000	Tier-2	Level-3	B1	중빈도	진공청소하다	to clean with vacuum	from Latin vacuus	vacuum	compound	중등	중1-중2	포함	포함	3	3.5	500L-700L	Yes	42	2급	중급	clean	-	clean, hoover	-	vacuum up	vacuum	neutral	action	vacuuming	Global	current	청소 표현	기본 동사	-	일상 생활	Vacuum the carpet.	I vacuumed daily.	Vacuum the crumbs.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4407
☐	Mop	-	4409	mop	V	VT	/mɒp/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	중빈도	걸레질하다	to clean with mop	origin uncertain	mop	simple	중등	중1-중2	포함	포함	3	3.5	400L-600L	Yes	38	2급	중급	clean	-	wipe, clean	-	mop up	mop	neutral	action	mopping	Global	current	청소 표현	기본 동사	-	일상 생활	Mop the floor.	I mopped up.	Mop up the spill.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4408
☐	Clear	-	4435	clear	V	VT	/klɪə/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	치우다	to remove obstacles	from Latin clarus	clear	simple	초등	초5-초6	포함	포함	4	4.5	300L-500L	Yes	82	3급	초급	remove	-	remove, empty	fill	clear out	clear	neutral	action	clearing	Global	current	제거 표현	기본 동사	-	일상 컴퓨터	Clear the table.	I cleared my desk.	Clear your mind.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	4434
☐	Hinder	-	4473	hinder	V	VT	/ˈhɪndə/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	방해하다	to make difficult	from Old English hindrian	hinder	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	38	2급	중급	obstruct	-	obstruct, impede	help	hinder from	hinder	formal	action	hindering	Global	current	방해 표현	기본 동사	-	비즈니스 학술	Hinder progress.	Weather hindered us.	Don't hinder.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4472
☐	Liberate	-	4486	liberate	V	VT	/ˈlɪbəreɪt/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	저빈도	해방하다	to set free	from Latin liberare	liberate	simple	중등	중3-고1	포함	포함	3	3.5	700L-900L	Yes	32	2급	중급	free	-	free, release	enslave	liberate from	liberate	formal	action	liberating	Global	current	해방 표현	학술 동사	-	역사 정치	Liberate the country.	They liberated us.	Feel liberated.	TRUE	TRUE	TRUE	6	2026-01-18	3.1	완료	A+	LLM	4485
☐	Tutor	-	4510	tutor	V	VT	/ˈtjuːtə/	3rd-1000	3rd-1000	Tier-2	Level-3	B1	중빈도	개인지도하다	to teach privately	from Latin tutor	tutor	simple	중등	중1-중2	포함	포함	3	3.5	500L-700L	Yes	45	2급	중급	teach	-	teach, coach	-	tutor in	tutor	neutral	action	tutoring	Global	current	교육 표현	기본 동사	-	교육	Tutor students.	I tutored math.	Private tutor.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4509
☐	Differ	-	4528	differ	V	VI	/ˈdɪfə/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	중빈도	다르다	to be unlike	from Latin differre	differ	simple	중등	중1-중2	포함	포함	3	4.0	500L-700L	Yes	55	2급	중급	vary	-	vary, contrast	match	differ from	differ	neutral	state	differing	Global	current	차이 표현	기본 동사	-	학술 일상	Opinions differ.	We differ on this.	Beg to differ.	TRUE	TRUE	TRUE	8	2026-01-18	3.1	완료	A+	LLM	4527
☐	Vary	-	4529	vary	V	VI	/ˈveəri/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	중빈도	다양하다	to be different	from Latin variare	vary	simple	중등	중1-중2	포함	포함	3	4.0	500L-700L	Yes	58	2급	중급	differ	-	differ, change	-	vary from	vary	neutral	state	varying	Global	current	변화 표현	기본 동사	-	과학 일상	Prices vary.	Results vary widely.	May vary.	TRUE	TRUE	TRUE	8	2026-01-18	3.1	완료	A+	LLM	4528
☐	Imitate	-	4531	imitate	V	VT	/ˈɪmɪteɪt/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	중빈도	모방하다	to copy behavior	from Latin imitari	imitate	simple	중등	중1-중2	포함	포함	3	4.0	500L-700L	Yes	48	2급	중급	copy	-	copy, mimic	-	imitate by	imitate	neutral	action	imitating	Global	current	모방 표현	기본 동사	-	교육 예술	Imitate the teacher.	I imitated the sound.	Easy to imitate.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4530
☐	Mimic	-	4532	mimic	V	VT	/ˈmɪmɪk/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	흉내내다	to imitate closely	from Greek mimos	mimic	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	42	2급	중급	imitate	-	imitate, copy	-	mimic by	mimic	neutral	action	mimicking	Global	current	모방 표현	기본 동사	-	생물 예술	Mimic the accent.	Birds mimic sounds.	Perfectly mimicked.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4531
☐	Duplicate	-	4534	duplicate	V	VT	/ˈdjuːplɪkeɪt/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	복제하다	to make exact copy	from Latin duplicare	duplicate	compound	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	42	2급	중급	copy	-	copy, replicate	-	duplicate from	duplicate	formal	action	duplicating	Global	current	복제 표현	기술 동사	-	기술 행정	Duplicate the key.	I duplicated effort.	Cannot duplicate.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4533
☐	Replicate	-	4535	replicate	V	VT	/ˈreplɪkeɪt/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	저빈도	복제하다	to reproduce exactly	from Latin replicare	replicate	compound	중등	중3-고1	포함	포함	3	3.5	700L-900L	Yes	38	2급	중급	copy	-	copy, duplicate	-	replicate in	replicate	formal	action	replicating	Global	current	복제 표현	과학 동사	-	과학 기술	Replicate the study.	I replicated results.	Hard to replicate.	TRUE	TRUE	TRUE	6	2026-01-18	3.1	완료	A+	LLM	4534
☐	Simulate	-	4536	simulate	V	VT	/ˈsɪmjuleɪt/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	시뮬레이션하다	to imitate conditions	from Latin simulare	simulate	compound	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	42	2급	중급	imitate	-	imitate, model	-	simulate by	simulate	formal	action	simulating	Global	current	모의 표현	기술 동사	-	과학 기술	Simulate the flight.	We simulated scenarios.	Computer simulated.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4535
☐	Model	-	4537	model	V	VT	/ˈmɒdl/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	중빈도	모델링하다	to create representation	from Latin modulus	model	simple	중등	중1-중2	포함	포함	3	4.0	500L-700L	Yes	55	2급	중급	simulate	-	simulate, shape	-	model on	model	neutral	action	modeling	Global	current	모델 표현	기술 동사	-	과학 패션	Model the behavior.	She modeled clothes.	Role model.	TRUE	TRUE	TRUE	8	2026-01-18	3.1	완료	A+	LLM	4536
☐	Signify	-	4540	signify	V	VT	/ˈsɪɡnɪfaɪ/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	의미하다	to have meaning	from Latin significare	signify	compound	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	42	2급	중급	mean	-	mean, indicate	-	signify that	signify	formal	cognition	signifying	Global	current	의미 표현	학술 동사	-	학술 문화	What does it signify?	Red signifies danger.	Signify agreement.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4539
